genome_a,genome_b,edge,Phylogenetic distance (GTDB),Functional distance (KO jaccard),category
MAGsDB_TARA_IOS_MAG_00067,MarDB_Prochlorococcus_sp_AG-409-M05,0,2.367711906,0.696697921,unlinked
MAGsDB_PBNM01,MAGsDB_PBBS01,0,0.562044467,0.462063733,unlinked
MarDB_Nitrosopumilus_sp_BACL13_MAG-121220-bin23,MarDB_Prochlorococcus_sp_AG-355-G23,0,2.916522966,0.79086116,unlinked
MarDB_Vibrio_chagasii_strain_LC2-408,MAGsDB_DGJX01,0,2.616901537,0.710656316,unlinked
MAGsDB_TARA_MED_MAG_00117,MAGsDB_PBNP01,0,2.260991886,0.653576438,unlinked
MAGsDB_PBTH01,MAGsDB_DGPX01,0,2.945683127,0.783639597,unlinked
MAGsDB_TARA_PSW_MAG_00054,MarRef_Vibrionaceae_bacterium_NSCS20N07D,0,2.343114354,0.685549688,unlinked
MAGsDB_TARA_MED_MAG_00032,MAGsDB_PAUH01,0,3.087129654,0.779092702,unlinked
MAGsDB_PAYP01,MAGsDB_PBTP01,0,1.901411009,0.576459685,unlinked
MarDB_Candidatus_Marinamargulisbacteria_bacterium_SCGC_AG-343-D04,MAGsDB_DCQE01,0,1.688864074,0.685079727,unlinked
MAGsDB_PBGD01,MarDB_Pseudoalteromonas_sp_520P1_No._423,0,2.573032627,0.730678233,unlinked
MAGsDB_TARA_PSW_MAG_00007,MarDB_Prochlorococcus_sp_AG-363-O06,0,2.667428126,0.713800905,unlinked
MAGsDB_DBSW01,MAGsDB_TARA_ANE_MAG_00009,0,2.916016814,0.700223714,unlinked
MAGsDB_NHEC01,MAGsDB_TARA_RED_MAG_00033,0,2.066170323,0.719409283,unlinked
MarDB_GCA_003491725.1_ASM349172v1,MarDB_Candidatus_Pelagibacter_ubique_HTCC8051,0,2.249063384,0.565581395,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-345-O09,MAGsDB_NHBS01,0,1.561987237,0.55264969,unlinked
MAGsDB_NZPK01,MAGsDB_PARR01,0,2.239834127,0.658548466,unlinked
MAGsDB_TARA_ANW_MAG_00009,MAGsDB_DGPN01,0,2.588102827,0.65,unlinked
MAGsDB_DFPC01,MAGsDB_DEYK01,0,2.973436259,0.61627907,unlinked
MAGsDB_DEWY01,MAGsDB_PAFB01,0,1.120352227,0.56284153,unlinked
MarRef_Alteromonas_australica_H_17,MAGsDB_TARA_MED_MAG_00015,0,1.408030417,0.567106284,unlinked
MAGsDB_DEPK01,MAGsDB_NYVM01,0,2.529455387,0.67020336,unlinked
MAGsDB_TARA_ION_MAG_00022,MAGsDB_TARA_PON_MAG_00039,0,1.71073709,0.504297994,unlinked
MAGsDB_TARA_MED_MAG_00127,MAGsDB_DAEN01,0,1.96164787,0.809229305,unlinked
MarRef_Alteromonas_sp_SN2,MAGsDB_PBWI01,0,2.460346331,0.744633605,unlinked
MAGsDB_TARA_IOS_MAG_00011,MAGsDB_PANK01,0,2.690154477,0.656311443,unlinked
MAGsDB_NZPI01,MAGsDB_PAPO01,0,2.015897217,0.6781158,unlinked
MAGsDB_PADB01,MAGsDB_PAPO01,0,2.120371217,0.644651163,unlinked
MAGsDB_TARA_RED_MAG_00042,MAGsDB_DKNM01,0,2.237698198,0.664031621,unlinked
MAGsDB_TARA_PSW_MAG_00007,MarDB_Maribacter_sp_SDRB-Phe2,0,2.856362126,0.653465347,unlinked
MAGsDB_PBCF01,MAGsDB_NHCB01,0,1.524588905,0.526315789,unlinked
MarDB_Alphaproteobacteria_bacterium_MarineAlpha3_Bin7,MAGsDB_DAZE01,0,2.853543417,0.790949336,unlinked
MAGsDB_PBMR01,MAGsDB_DBSX01,0,2.517470864,0.815261044,unlinked
MAGsDB_TARA_PSE_MAG_00009,MarDB_Vibrio_cyclitrophicus_FF75_2,0,2.405126632,0.660115979,unlinked
MAGsDB_TARA_ANW_MAG_00040,MarRef_Erythrobacter_sp_YH_07,0,1.5249677,0.398513702,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-333-C14,MAGsDB_TARA_RED_MAG_00037,0,1.165241949,0.579881657,unlinked
MAGsDB_TARA_ANE_MAG_00017,MAGsDB_PAIV01,0,2.792457,0.643262411,unlinked
MarDB_Salinisphaeraceae_bacterium_OUC007,MarDB_Zunongwangia_mangrovi_strain_DSM_24499,0,2.626260927,0.564503518,unlinked
MAGsDB_NZXT01,MAGsDB_NZRN01,0,2.60600434,0.755146262,unlinked
MAGsDB_TARA_PSE_MAG_00059,MAGsDB_DFVV01,0,2.277774786,0.687060097,unlinked
MarDB_Erythrobacter_citreus_LAMA_915,MAGsDB_NZPQ01,0,2.969797533,0.688369781,unlinked
MarRef_Pseudomonas_sp_MT-1,MAGsDB_DLPT01,0,0.795985865,0.535326087,unlinked
MarRef_Synechococcus_sp_WH_8102,MAGsDB_PBNO01,0,2.829547827,0.626226934,unlinked
MAGsDB_PBAR01,MarDB_Vibrio_splendidus_strain_5S_245,0,2.208348737,0.693088142,unlinked
MAGsDB_PBMF01,MAGsDB_DLRN01,0,2.157192227,0.616132167,unlinked
MAGsDB_DBNJ01,MarDB_GCF_003315015.1_ASM331501v1,0,2.41992273,0.652006173,unlinked
MAGsDB_TARA_MED_MAG_00047,MAGsDB_TARA_ION_MAG_00016,0,1.855307444,0.584560691,unlinked
MAGsDB_DFMC01,MAGsDB_TARA_PSW_MAG_00113,0,2.358427386,0.6636698,unlinked
MarDB_Rhodobacteraceae_bacterium_SB2,MarDB_Prochlorococcus_sp_AG-459-N19,0,3.479288227,0.681512605,unlinked
MAGsDB_NYVG01,MarDB_Thalassolituus_sp_ESRF-bin27,0,1.085354307,0.537171351,unlinked
MarDB_Candidatus_Thioglobus_sp_MED-G25,MAGsDB_PAIV01,0,2.492978494,0.66628506,unlinked
MAGsDB_PASO01,MAGsDB_TARA_RED_MAG_00003,0,0.977386114,0.402292861,unlinked
MAGsDB_PBAL01,MAGsDB_TARA_PSE_MAG_00044,0,0.636271914,0.456511519,unlinked
MAGsDB_TARA_RED_MAG_00091,MAGsDB_NZGF01,0,2.858712414,0.695545766,unlinked
MAGsDB_PBEC01,MarDB_GCA_003702465.1_ASM370246v1,0,2.503233306,0.809944751,unlinked
MAGsDB_PBPT01,MAGsDB_DDJT01,0,2.238672487,0.586913417,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-325-C10,MAGsDB_DLRQ01,0,2.80058192,0.668782458,unlinked
MarDB_Rhodobacteraceae_bacterium_O3.65,MAGsDB_PAHN01,0,3.155953957,0.694810225,unlinked
MAGsDB_TARA_ION_MAG_00016,MAGsDB_TARA_RED_MAG_00004,0,1.009114794,0.510025707,unlinked
MarDB_SAR116_cluster_bacterium_MED-G06,MAGsDB_DBNK01,0,1.796202227,0.634325316,unlinked
MAGsDB_TARA_MED_MAG_00040,MarDB_Prochlorococcus_sp_AG-347-K15,0,3.064105814,0.707453416,unlinked
MarDB_Synechococcus_sp_AG-670-B23,MarDB_Prochlorococcus_sp_AG-402-A08,0,0.690432202,0.345105328,unlinked
MAGsDB_PAJD01,MAGsDB_NZUH01,0,2.233995127,0.531044558,unlinked
MarDB_GCA_003452485.1_ASM345248v1,MAGsDB_NYVM01,0,1.664861957,0.556875286,unlinked
MAGsDB_DAPP01,MAGsDB_TARA_RED_MAG_00044,0,2.935676914,0.786791098,unlinked
MAGsDB_NHEZ01,MAGsDB_TARA_MED_MAG_00065,0,2.817153858,0.707201889,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-325-E13,MarDB_GCA_003535555.1_ASM353555v1,0,1.840969567,0.54916388,unlinked
MarDB_GCA_003602575.1_ASM360257v1,MAGsDB_DEYM01,0,2.942022014,0.762201454,unlinked
MAGsDB_DEBF01,MarDB_Prochlorococcus_sp_AG-402-L23,0,2.731951824,0.676850764,unlinked
MAGsDB_TARA_ANW_MAG_00009,MAGsDB_PBSU01,0,1.097252227,0.585518591,unlinked
MAGsDB_PAFH01,MAGsDB_DDCY01,0,2.827060637,0.698823529,unlinked
MarDB_Prochlorococcus_sp_AG-347-K19,MarRef_Candidatus_Pelagibacter_sp_IMCC9063,0,3.045028227,0.612470862,unlinked
MarDB_Alphaproteobacteria_bacterium_MarineAlpha5_Bin5,MarDB_Synechococcus_sp_AG-679-B05,0,2.613757535,0.682146543,unlinked
MAGsDB_DACC01,MAGsDB_DKOR01,0,1.750037227,0.884431138,unlinked
MAGsDB_TARA_RED_MAG_00045,MarDB_Sphingomonas_sp_SKA58,0,1.007349945,0.560864146,unlinked
MarDB_Prochlorococcus_marinus_MIT_1342,MAGsDB_TARA_ANW_MAG_00035,0,2.026292164,0.629647059,unlinked
MAGsDB_TARA_MED_MAG_00057,MarDB_Albimonas_donghaensis_strain_DSM_17890,0,0.781139354,0.500213038,unlinked
MarDB_GCF_900473895.1_N32,MarDB_Synechococcus_sp_WH_8109,0,0.009662494,0.064208519,unlinked
MarDB_gamma_proteobacterium_SCGC_AB-629-P17,MAGsDB_PAZE01,0,2.613498227,0.690968444,unlinked
MAGsDB_PBAL01,MarDB_Synechococcus_sp_MIT_S9509,0,1.773137807,0.616306954,unlinked
MAGsDB_PBLJ01,MAGsDB_PAIV01,0,2.070498414,0.634625887,unlinked
MAGsDB_PAPB01,MarRef_Prochlorococcus_marinus_subsp_pastoris_str_CCMP1986,0,3.023001719,0.661942257,unlinked
MarRef_Euzebyella_marina,MAGsDB_TARA_MED_MAG_00107,0,2.98849201,0.746772592,unlinked
MarDB_Hyphomonas_sp_22II1-22F38,MAGsDB_DEWY01,0,0.694786147,0.344768439,unlinked
MAGsDB_PBKS01,MAGsDB_PBPR01,0,2.548649998,0.796971783,unlinked
MAGsDB_TARA_MED_MAG_00056,MAGsDB_NHDB01,0,2.984542714,0.628456511,unlinked
MAGsDB_TARA_MED_MAG_00054,MAGsDB_NHEN01,0,2.408798834,0.644141689,unlinked
MAGsDB_DLTS01,MAGsDB_PAPL01,0,1.998673927,0.64729064,unlinked
MAGsDB_DCWQ01,MAGsDB_DCQV01,0,2.432429206,0.658115442,unlinked
MAGsDB_PBRP01,MAGsDB_PBZV01,0,2.057944116,0.82712305,unlinked
MarDB_Alphaproteobacteria_bacterium_MarineAlpha5_Bin7,MarDB_Prochlorococcus_sp_AG-418-D13,0,3.126128227,0.67610419,unlinked
MAGsDB_NZFW01,MAGsDB_DDJU01,0,2.652028494,0.671802773,unlinked
MAGsDB_NZXX01,MAGsDB_DEAA01,0,1.573366078,0.61379064,unlinked
MAGsDB_TARA_ANE_MAG_00027,MAGsDB_DAKS01,0,0.569048205,0.277675277,unlinked
MAGsDB_DENU01,MAGsDB_NYVR01,0,2.604457774,0.601216814,unlinked
MarDB_Prochlorococcus_sp_AG-355-P16,MAGsDB_PAND01,0,3.337928227,0.6930639,unlinked
MAGsDB_DLRK01,MarDB_Pseudoalteromonas_arabiensis_JCM_17292,0,2.125302227,0.623946629,unlinked
MAGsDB_TARA_PSW_MAG_00023,MarDB_Pelagibacterales_bacterium_MED-G40,0,2.670996304,0.702600217,unlinked
MarDB_Prochlorococcus_sp_AG-347-K10,MAGsDB_DDZT01,0,2.734228178,0.686965812,unlinked
MAGsDB_PBMR01,MAGsDB_TARA_PSW_MAG_00068,0,3.028877564,0.782824698,unlinked
MarDB_Sphingobium_yanoikuyae_strain_UBA1832,MAGsDB_DAZL01,0,2.666975437,0.83129085,unlinked
MAGsDB_NZIV01,MAGsDB_TARA_RED_MAG_00035,0,2.333004914,0.615474113,unlinked
MAGsDB_TARA_RED_MAG_00042,MAGsDB_PBZM01,0,2.453475634,0.676914477,unlinked
MarDB_GCA_003491725.1_ASM349172v1,MarDB_Halieaceae_bacterium_MED-G27,0,2.404413404,0.602680502,unlinked
MAGsDB_DEAY01,MAGsDB_PABS01,0,2.189912227,0.619322874,unlinked
MarDB_GCA_003444155.1_ASM344415v1,MAGsDB_TARA_ION_MAG_00007,0,0.83229599,0.488122962,unlinked
MAGsDB_PATH01,MAGsDB_DIAJ01,0,2.357823727,0.70995671,unlinked
MAGsDB_DKFX01,MarDB_Prochlorococcus_sp_AG-347-K20,0,3.212948237,0.679425837,unlinked
MarDB_SAR406_cluster_bacterium_SCGC_AAA160-I06,MarDB_Pelagibacteraceae_bacterium_AG-325-E08,0,2.946029627,0.628888889,unlinked
MAGsDB_DAPT01,MAGsDB_TARA_PSE_MAG_00001,0,2.366153627,0.776448942,unlinked
MarDB_Alphaproteobacteria_bacterium_UBA3437,MarDB_Bacteroidetes_bacterium_MED-G17,0,2.128777366,0.652529382,unlinked
MarDB_Pelagibacteraceae_bacterium_AG-461-B04,MAGsDB_TARA_RED_MAG_00019,0,2.423823616,0.663674446,unlinked
MarDB_GCA_003331605.1_ASM333160v1,MAGsDB_NZPQ01,0,2.702396274,0.642530488,unlinked
MAGsDB_TARA_RED_MAG_00045,MarDB_Prochlorococcus_sp_scB245a_520K10,0,3.138862861,0.653639472,unlinked
MAGsDB_DEBL01,MAGsDB_TARA_PSE_MAG_00031,0,2.461664114,0.640467339,unlinked
MAGsDB_TARA_MED_MAG_00020,MAGsDB_TARA_ANW_MAG_00020,0,1.28269219,0.489371125,unlinked
MAGsDB_DBHM01,MAGsDB_PAXI01,0,2.590382227,0.650273224,unlinked
MarDB_Vibrio_splendidus_strain_UCD-FRSSP16_15,MarDB_Vibrio_sagamiensis_NBRC_104589,0,0.162564102,0.281981676,unlinked
MAGsDB_DHZF01,MarRef_Maribacter_sp_MAR_2009_60,0,3.168380397,0.604874151,unlinked
MAGsDB_TARA_ANW_MAG_00004,MarDB_Prochlorococcus_sp_scB243_495K23,0,2.980682146,0.634906093,unlinked
MarDB_Salinisphaeraceae_bacterium_OUC007,MAGsDB_NZNM01,0,2.080560927,0.589122668,unlinked
MAGsDB_TARA_PSW_MAG_00024,MAGsDB_NYWV01,0,1.736611314,0.661979753,unlinked
MAGsDB_PANN01,MarDB_OCS155_cluster_bacterium_AG-333-G23,0,2.767753611,0.62993921,unlinked
MarRef_Celeribacter_manganoxidans_strain_DY25,MAGsDB_TARA_ANE_MAG_00009,0,1.109300014,0.428265525,unlinked
MAGsDB_DAPT01,MarDB_GCF_003634285.1_ASM363428v1,0,2.519259778,0.818313953,unlinked
MAGsDB_PAOO01,MarRef_Prochlorococcus_marinus_str_MIT_9312,0,2.835888777,0.688093907,unlinked
MarDB_Prochlorococcus_sp_AG-347-C10,MAGsDB_NHEZ01,0,3.055876714,0.734126984,unlinked
MarDB_GCA_003602525.1_ASM360252v1,MarDB_Pelagibacteraceae_bacterium_AG-404-P08,0,3.022632014,0.78729963,unlinked
MarDB_GCA_003444815.1_ASM344481v1,MAGsDB_TARA_ION_MAG_00023,0,2.161795179,0.657884689,unlinked
MAGsDB_TARA_PSW_MAG_00028,MAGsDB_NYVM01,0,1.762933088,0.665469062,unlinked
MAGsDB_DBAG01,MAGsDB_NZHI01,0,2.480935384,0.682438193,unlinked
MAGsDB_PABG01,MarDB_Pseudoalteromonas_ruthenica_S3137,0,0.761017686,0.544721408,unlinked
MAGsDB_PBMF01,MAGsDB_PABE01,0,2.189702227,0.703796412,unlinked
MarRef_Maribacter_sp_MAR_2009_60,MarDB_Prochlorococcus_marinus_str__XMU1401,0,3.299325158,0.641751437,unlinked
MAGsDB_PBYF01,MAGsDB_NHBH01,0,1.493669803,0.587060703,unlinked
MAGsDB_DLTN01,MAGsDB_PBRS01,0,2.690667805,0.624117647,unlinked
MAGsDB_PAQM01,MAGsDB_PBWV01,0,2.607161227,0.637395165,unlinked
MAGsDB_TARA_ASW_MAG_00011,MAGsDB_TARA_ANW_MAG_00026,0,2.588733366,0.78718663,unlinked
MAGsDB_TARA_PSW_MAG_00011,MAGsDB_DKOT01,0,2.567218934,0.606236786,unlinked
MarDB_GCA_003444155.1_ASM344415v1,MarDB_GCA_003671475.1_ASM367147v1,0,2.01282649,0.628542848,unlinked
MAGsDB_TARA_MED_MAG_00062,MarDB_Prochlorococcus_sp_scB243_498B22,0,3.464310921,0.68597561,unlinked
MAGsDB_PAZH01,MarDB_GCA_003331305.1_ASM333130v1,0,2.665783801,0.679983,unlinked
MarDB_GCA_003448535.1_ASM344853v1,MAGsDB_DDEE01,0,0.660472227,0.395109395,unlinked
MarDB_gamma_proteobacterium_HIMB55,MarDB_Pelagibacteraceae_bacterium_AG-430-E20,0,2.523594237,0.619281849,unlinked
MarDB_Prochlorococcus_sp_AG-409-J16,MAGsDB_PBVO01,0,2.045538027,0.640246587,unlinked
MarDB_Prochlorococcus_sp_AG-347-K10,MAGsDB_PBSH01,0,2.975038227,0.700414938,unlinked
MAGsDB_PBRL01,MAGsDB_DKAL01,0,1.168117614,0.508388038,unlinked
MarDB_Citromicrobium_sp_JLT1363,MAGsDB_DAHO01,0,2.880598207,0.794990724,unlinked
MAGsDB_PBFB01,MarDB_Sulfitobacter_sp_HI0054,0,3.005226814,0.660108025,unlinked
MarDB_Aurantimonas_manganoxydans_1,MarDB_GCA_003452485.1_ASM345248v1,0,1.104451957,0.451299961,unlinked
MAGsDB_TARA_MED_MAG_00024,MarDB_Prochlorococcus_sp_AG-402-L18,0,2.70925937,0.69047619,unlinked
MAGsDB_TARA_ANW_MAG_00005,MAGsDB_DFMJ01,0,2.40560475,0.52404238,unlinked
MarDB_Prochlorococcus_sp_AG-449-G23,MAGsDB_NZVB01,0,0.850762227,0.421837709,unlinked
MAGsDB_TARA_PSW_MAG_00104,MAGsDB_TARA_ANW_MAG_00023,0,1.057049364,0.481944444,unlinked
MAGsDB_TARA_PSE_MAG_00041,MarDB_Prochlorococcus_sp_AG-347-K15,0,3.188608014,0.688829787,unlinked
MAGsDB_TARA_PSE_MAG_00093,MarDB_Prochlorococcus_marinus_XMU1408,0,3.449422914,0.623843782,unlinked
MarDB_Prochlorococcus_sp_AG-355-P16,MAGsDB_PABE01,0,2.860348227,0.675161987,unlinked
MAGsDB_PBVH01,MAGsDB_DDJT01,0,1.002353942,0.380880121,unlinked
MAGsDB_TARA_PSW_MAG_00059,MAGsDB_TARA_MED_MAG_00023,0,2.447416782,0.630317555,unlinked
MarDB_Flavobacterium_sp_SCGC_AAA160-P02,ProGenomes_1235558_PRJNA175917,0,2.511447827,0.674394818,unlinked
MarDB_GCF_003386165.1_ASM338616v1,MAGsDB_TARA_RED_MAG_00002,0,2.19160991,0.580737901,unlinked
MAGsDB_TARA_MED_MAG_00024,MarDB_Prochlorococcus_sp_AG-402-P16,0,2.50992937,0.674853801,unlinked
MarDB_Pelagibacterales_bacterium_MED-G40,MarRef_Muricauda_lutaonensis_strain_CC-HSB-11,0,2.908060117,0.675373134,unlinked
MarDB_GCA_003520025.1_ASM352002v1,MAGsDB_PAUB01,0,1.690402727,0.605853659,unlinked
MAGsDB_DAIJ01,MarDB_GCF_900473895.1_N32,0,2.725973469,0.814595661,unlinked
MAGsDB_TARA_RED_MAG_00091,MAGsDB_DBGO01,0,2.334443714,0.670257611,unlinked
MarDB_Oceanicola_sp_22II-s11g,MAGsDB_TARA_MED_MAG_00086,0,2.591498414,0.548469388,unlinked
MarDB_Vibrio_sp_10N_286_48_B8,MAGsDB_NZPQ01,0,2.356243388,0.760235947,unlinked
MAGsDB_TARA_PSW_MAG_00029,MAGsDB_NZUX01,0,2.734254597,0.691796009,unlinked
MAGsDB_TARA_MED_MAG_00069,MAGsDB_TARA_ANE_MAG_00016,0,2.17664298,0.625928041,unlinked
MAGsDB_DLTP01,MAGsDB_PBNV01,0,2.242830794,0.678362573,unlinked
MAGsDB_TARA_MED_MAG_00136,MAGsDB_PAQG01,0,2.426749514,0.676409186,unlinked
MAGsDB_NZID01,MAGsDB_PBLD01,0,1.170895627,0.44845661,unlinked
MAGsDB_PBUF01,MarDB_Thalassobium_sp_strain_NORP79,0,1.175367442,0.580291971,unlinked
MAGsDB_NZSA01,MarRef_Vibrionaceae_bacterium_NSCS20N07D,0,1.638952727,0.583151779,unlinked
MAGsDB_NHDG01,MAGsDB_NHEH01,0,2.193692227,0.645361991,unlinked
MAGsDB_TARA_PSE_MAG_00056,MAGsDB_PABV01,0,2.81360586,0.773937677,unlinked
MAGsDB_DAKS01,MarDB_Pelagibacteraceae_bacterium_AG-430-E20,0,2.981739237,0.78816568,unlinked
MarDB_GCA_003331925.1_ASM333192v1,MarDB_Rhodobacteraceae_bacterium_REDSEA-S02_B3,0,1.440648233,0.510948905,unlinked
MAGsDB_TARA_ASE_MAG_00002,MarDB_Pelagibacteraceae_bacterium_AG-470-G21,0,1.856503137,0.697224975,unlinked
MarDB_Bacteroidetes_bacterium_strain_Sum29NG08_bin36,MarDB_Pelagibacteraceae_bacterium_AG-414-E02,0,2.894247509,0.691202873,unlinked
MAGsDB_DJZU01,MarDB_Prochlorococcus_sp_AG-402-L09,0,2.393358127,0.665606783,unlinked
MAGsDB_PBLS01,MAGsDB_DLTP01,0,2.187840774,0.684560044,unlinked
MAGsDB_PABG01,MarDB_Prochlorococcus_sp_AG-388-J02,0,2.631919871,0.677503251,unlinked
MarDB_Vibrio_sp_10N_286_48_B8,MAGsDB_TARA_MED_MAG_00089,0,1.533619114,0.677896184,unlinked
MAGsDB_NZVD01,MarDB_Synechococcus_sp_WH7805,0,2.341953327,0.61860855,unlinked
MAGsDB_DEYK01,MAGsDB_PALG01,0,2.602275254,0.591738713,unlinked
MAGsDB_DEAI01,MarDB_Prochlorococcus_sp_AG-409-L18,0,2.270438227,0.710239651,unlinked
MarDB_Marine_Group_III_euryarchaeote_CG-Epi1,MAGsDB_PABV01,0,1.719730208,0.550724638,unlinked
MarDB_Alphaproteobacteria_bacterium_MarineAlpha5_Bin5,MAGsDB_DKNZ01,0,2.140252227,0.62478185,unlinked
MAGsDB_TARA_MED_MAG_00019,MAGsDB_PAWJ01,0,2.499133284,0.700568541,unlinked
MarDB_Algoriphagus_ornithinivorans_strain_DSM_15282,MAGsDB_TARA_ANE_MAG_00078,0,2.610770075,0.632241814,unlinked
MAGsDB_NHEI01,MarDB_Vibrio_cyclitrophicus_FF75_2,0,2.626126632,0.695320624,unlinked
MAGsDB_DLTP01,MarRef_Alteromonas_macleodii_str_Black_Sea_11,0,2.295358755,0.765898251,unlinked
MarDB_Marinobacter_sp_ES1,MarDB_Oceanicaulis_alexandrii,0,2.283734714,0.536090226,unlinked
MarDB_Euryarchaeota_archaeon_strain_RS392,MAGsDB_PAXN01,0,2.745190227,0.795169531,unlinked
MarDB_Prochlorococcus_sp_AG-347-K16,MAGsDB_PBWI01,0,2.879718227,0.671412301,unlinked
MarDB_Euryarchaeota_archaeon_strain_RS392,MarDB_Prochlorococcus_sp_AG-311-J23,0,3.316466227,0.822481572,unlinked
MAGsDB_PBMF01,MAGsDB_DBGO01,0,2.188622227,0.685643564,unlinked
MarDB_Prochlorococcus_sp_AG-355-J09,MAGsDB_TARA_RED_MAG_00009,0,2.960082064,0.61238825,unlinked
MAGsDB_DIHU01,MAGsDB_NZVB01,0,2.16170995,0.619004111,unlinked
MAGsDB_PAJA01,MarDB_Prochlorococcus_sp_AG-347-J19,0,2.659348227,0.637044968,unlinked
MarDB_Vibrio_caribbenthicus_ATCC_BAA2122,MAGsDB_TARA_MED_MAG_00019,0,2.304705084,0.691698113,unlinked
MAGsDB_NZAO01,MAGsDB_TARA_ION_MAG_00006,0,2.742641814,0.661251504,unlinked
MAGsDB_PAJA01,MAGsDB_PBWJ01,0,2.574746247,0.694214876,unlinked
MAGsDB_DATW01,MAGsDB_TARA_MED_MAG_00131,0,2.662746929,0.789388197,unlinked
MAGsDB_TARA_PSW_MAG_00014,MAGsDB_PBMH01,0,1.916374014,0.560680945,unlinked
MAGsDB_PBVQ01,MAGsDB_NHEN01,0,2.379050927,0.672481711,unlinked
MarDB_alpha_proteobacterium_SCGC_AAA536-G10,MAGsDB_NZTO01,0,2.295522227,0.669215087,unlinked
MarDB_marine_actinobacterium_MedAcidiG1,MarDB_Pelagibacteraceae_bacterium_AG-359-O02,0,2.805082237,0.654523376,unlinked
MarDB_Prochlorococcus_sp_AG-347-C10,MarDB_Vibrio_splendidus_strain_10N_261_55_E11,0,2.976317706,0.758380352,unlinked
MAGsDB_DAFX01,MarDB_GCA_003533785.1_ASM353378v1,0,2.827077227,0.78410596,unlinked
MarDB_GCF_003788635.1_ASM378863v1,MAGsDB_NYVP01,0,2.301976734,0.653846154,unlinked
MAGsDB_TARA_RED_MAG_00003,MAGsDB_PANK01,0,2.569581314,0.614880493,unlinked
MAGsDB_DEBI01,MAGsDB_PAVC01,0,1.932136915,0.625786164,unlinked
MAGsDB_TARA_PSE_MAG_00010,MAGsDB_PBYU01,0,2.270390246,0.565978299,unlinked
MarDB_GCA_003444815.1_ASM344481v1,MAGsDB_DCKY01,0,1.992808493,0.653794342,unlinked
MAGsDB_NZXT01,MAGsDB_PBQI01,0,1.796772994,0.610625202,unlinked
MAGsDB_NZYO01,MAGsDB_NZFX01,0,2.147956611,0.645373134,unlinked
MarDB_Alphaproteobacteria_bacterium_UBA3437,MAGsDB_DCBW01,0,2.503230214,0.630795406,unlinked
MAGsDB_PAND01,MarDB_GCA_003520025.1_ASM352002v1,0,2.636342227,0.650528659,unlinked
MarDB_Oceanospirillum_beijerinckii,MAGsDB_TARA_MED_MAG_00090,0,2.559397564,0.676651029,unlinked
MAGsDB_DGLO01,MAGsDB_TARA_ANW_MAG_00020,0,2.247098114,0.632,unlinked
MarDB_GCA_003445155.1_ASM344515v1,MAGsDB_TARA_PSE_MAG_00086,0,1.41231716,0.580204778,unlinked
MAGsDB_NHBH01,MAGsDB_PALG01,0,2.338082227,0.604865772,unlinked
MAGsDB_DBVB01,MAGsDB_PBKA01,0,1.983893457,0.708845929,unlinked
MarRef_Pseudodesulfovibrio_profundus_strain_500-1,MarRef_Candidatus_Nitrosopelagicus_brevis_CN25,0,1.890562084,0.799227799,unlinked
MAGsDB_DEBD01,MAGsDB_PALG01,0,2.744325227,0.610824742,unlinked
MAGsDB_DBUX01,MarDB_Marine_group_II_euryarchaeote_REDSEA-S11_B3N4,0,2.997051114,0.810097533,unlinked
MAGsDB_PBNL01,MAGsDB_PBXC01,0,3.329955824,0.64427157,unlinked
MAGsDB_PASP01,MAGsDB_NZZG01,0,2.066979227,0.655015198,unlinked
MAGsDB_DJLN01,MarDB_Candidatus_Thioglobus_sp_MED-G25,0,2.735102061,0.656213705,unlinked
MAGsDB_NYXF01,MarDB_Pelagibacteraceae_bacterium_AG-390-O04,0,2.492652237,0.581465778,unlinked
MAGsDB_TARA_PSW_MAG_00011,MAGsDB_NZEV01,0,1.573422634,0.571522742,unlinked
MAGsDB_PBMB01,MAGsDB_TARA_MED_MAG_00002,0,2.177459171,0.625618812,unlinked
MarDB_Prochlorococcus_sp_AG-409-A10,MAGsDB_NYVM01,0,2.739448227,0.654731458,unlinked
MAGsDB_NZRP01,MAGsDB_NYVM01,0,2.659142227,0.625895317,unlinked
MAGsDB_TARA_PSE_MAG_00009,MarDB_Candidatus_Pelagibacter_HTCC1002,0,2.937001752,0.665846457,unlinked
MAGsDB_DEZT01,MarDB_Alphaproteobacteria_bacterium_MarineAlpha9_Bin3,0,2.329251427,0.601807549,unlinked
MAGsDB_DAMU01,MAGsDB_NHFA01,0,1.22E-05,0.267759563,unlinked
MAGsDB_TARA_MED_MAG_00065,MAGsDB_DCBC01,0,0.450743858,0.421948357,unlinked
MarDB_Prochlorococcus_sp_AG-363-O06,MarDB_marine_gamma_proteobacterium_HTCC2080,0,2.424998227,0.703165098,unlinked
MAGsDB_PBJS01,MAGsDB_TARA_PSW_MAG_00030,0,1.64136428,0.625116279,unlinked
MAGsDB_DFRF01,MAGsDB_PAHY01,0,2.245812207,0.648256953,unlinked
MAGsDB_PBSH01,MAGsDB_PAPV01,0,1.713402227,0.587929656,unlinked
